[INFO] 2025-04-06 13:01:09 - Autoscaler initialized
[INFO] 2025-04-06 13:01:09 - Monitoring started
[INFO] 2025-04-07 14:34:28 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:35:01 - CPU usage: 5.4%
[INFO] 2025-04-07 14:35:01 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:35:01 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:35:34 - CPU usage: 1.9%
[INFO] 2025-04-07 14:35:34 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:35:34 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:36:07 - CPU usage: 1.6%
[INFO] 2025-04-07 14:36:07 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:36:08 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:36:41 - CPU usage: 6.4%
[INFO] 2025-04-07 14:36:41 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:36:41 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:37:14 - CPU usage: 1.1%
[INFO] 2025-04-07 14:37:14 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:37:14 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:37:47 - CPU usage: 8.6%
[INFO] 2025-04-07 14:37:47 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:37:47 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:38:20 - CPU usage: 6.0%
[INFO] 2025-04-07 14:38:20 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:38:20 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:38:53 - CPU usage: 10.4%
[INFO] 2025-04-07 14:38:53 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:38:53 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:39:26 - CPU usage: 7.3%
[INFO] 2025-04-07 14:39:26 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:39:26 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:39:59 - CPU usage: 14.5%
[INFO] 2025-04-07 14:39:59 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:39:59 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:40:32 - CPU usage: 5.0%
[INFO] 2025-04-07 14:40:32 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:40:32 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:41:05 - CPU usage: 8.9%
[INFO] 2025-04-07 14:41:05 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:41:05 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:41:38 - CPU usage: 3.6%
[INFO] 2025-04-07 14:41:38 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:41:38 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:42:11 - CPU usage: 9.1%
[INFO] 2025-04-07 14:42:11 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:42:12 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:42:45 - CPU usage: 8.1%
[INFO] 2025-04-07 14:42:45 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:42:45 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:43:18 - CPU usage: 5.8%
[INFO] 2025-04-07 14:43:18 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:43:18 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:43:51 - CPU usage: 4.4%
[INFO] 2025-04-07 14:43:51 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:43:51 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:44:24 - CPU usage: 6.2%
[INFO] 2025-04-07 14:44:24 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:44:24 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:44:57 - CPU usage: 4.3%
[INFO] 2025-04-07 14:44:57 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:44:57 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:45:49 - CPU usage: 3.9%
[INFO] 2025-04-07 14:45:49 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:45:49 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:46:22 - CPU usage: 6.9%
[INFO] 2025-04-07 14:46:22 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:46:22 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:46:55 - CPU usage: 3.1%
[INFO] 2025-04-07 14:46:55 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:46:55 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:47:28 - CPU usage: 16.3%
[INFO] 2025-04-07 14:47:28 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:47:29 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:48:02 - CPU usage: 4.2%
[INFO] 2025-04-07 14:48:02 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:48:02 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:48:35 - CPU usage: 4.0%
[INFO] 2025-04-07 14:48:35 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:48:35 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:49:08 - CPU usage: 6.0%
[INFO] 2025-04-07 14:49:08 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:49:08 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:49:41 - CPU usage: 3.1%
[INFO] 2025-04-07 14:49:41 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:49:41 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:50:14 - CPU usage: 2.3%
[INFO] 2025-04-07 14:50:14 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:50:14 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:50:47 - CPU usage: 4.7%
[INFO] 2025-04-07 14:50:47 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:50:47 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:51:20 - CPU usage: 3.3%
[INFO] 2025-04-07 14:51:20 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:51:20 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:51:53 - CPU usage: 4.4%
[INFO] 2025-04-07 14:51:53 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:51:53 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:52:26 - CPU usage: 11.6%
[INFO] 2025-04-07 14:52:26 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:52:26 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:52:59 - CPU usage: 20.8%
[INFO] 2025-04-07 14:52:59 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:52:59 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:53:32 - CPU usage: 5.3%
[INFO] 2025-04-07 14:53:32 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:53:33 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:54:06 - CPU usage: 2.6%
[INFO] 2025-04-07 14:54:06 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:54:06 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:54:39 - CPU usage: 4.0%
[INFO] 2025-04-07 14:54:39 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:54:39 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:55:12 - CPU usage: 6.1%
[INFO] 2025-04-07 14:55:12 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:55:12 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:55:45 - CPU usage: 1.8%
[INFO] 2025-04-07 14:55:45 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:55:45 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:56:18 - CPU usage: 1.8%
[INFO] 2025-04-07 14:56:18 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:56:18 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:56:51 - CPU usage: 8.3%
[INFO] 2025-04-07 14:56:51 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:56:51 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 14:57:24 - CPU usage: 0.8%
[INFO] 2025-04-07 14:57:24 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 14:57:24 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:20:35 - CPU usage: 28.3%
[INFO] 2025-04-07 15:21:08 - CPU usage: 0.4%
[INFO] 2025-04-07 15:21:08 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:21:08 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:21:41 - CPU usage: 1.2%
[INFO] 2025-04-07 15:21:41 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:21:41 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:22:14 - CPU usage: 2.5%
[INFO] 2025-04-07 15:22:14 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:22:14 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:22:47 - CPU usage: 2.0%
[INFO] 2025-04-07 15:22:47 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:22:47 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:23:20 - CPU usage: 2.7%
[INFO] 2025-04-07 15:23:20 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:23:20 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:23:53 - CPU usage: 0.6%
[INFO] 2025-04-07 15:23:53 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:23:54 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:24:27 - CPU usage: 3.1%
[INFO] 2025-04-07 15:24:27 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:24:27 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:25:00 - CPU usage: 1.6%
[INFO] 2025-04-07 15:25:00 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:25:00 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:25:33 - CPU usage: 0.9%
[INFO] 2025-04-07 15:25:33 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:25:33 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:26:06 - CPU usage: 4.3%
[INFO] 2025-04-07 15:26:06 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:26:06 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:26:39 - CPU usage: 1.3%
[INFO] 2025-04-07 15:26:39 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:26:39 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:27:12 - CPU usage: 5.1%
[INFO] 2025-04-07 15:27:12 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:27:12 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:27:45 - CPU usage: 2.8%
[INFO] 2025-04-07 15:27:45 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:27:45 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:28:18 - CPU usage: 1.4%
[INFO] 2025-04-07 15:28:18 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:28:18 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:28:51 - CPU usage: 0.9%
[INFO] 2025-04-07 15:28:51 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:28:51 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:29:24 - CPU usage: 0.8%
[INFO] 2025-04-07 15:29:24 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:29:24 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:29:57 - CPU usage: 1.7%
[INFO] 2025-04-07 15:29:57 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:29:57 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:30:30 - CPU usage: 3.4%
[INFO] 2025-04-07 15:30:30 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:30:30 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:31:03 - CPU usage: 0.9%
[INFO] 2025-04-07 15:31:03 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:31:04 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:31:37 - CPU usage: 1.3%
[INFO] 2025-04-07 15:31:37 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:31:37 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:32:10 - CPU usage: 1.0%
[INFO] 2025-04-07 15:32:10 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:32:10 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:32:43 - CPU usage: 0.8%
[INFO] 2025-04-07 15:32:43 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:32:43 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:33:16 - CPU usage: 3.9%
[INFO] 2025-04-07 15:33:16 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:33:16 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:33:49 - CPU usage: 1.4%
[INFO] 2025-04-07 15:33:49 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:33:49 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:34:22 - CPU usage: 4.6%
[INFO] 2025-04-07 15:34:22 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:34:22 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:34:55 - CPU usage: 1.0%
[INFO] 2025-04-07 15:34:55 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:34:55 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:35:28 - CPU usage: 7.8%
[INFO] 2025-04-07 15:35:28 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:35:28 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:36:01 - CPU usage: 1.3%
[INFO] 2025-04-07 15:36:01 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:36:01 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:36:34 - CPU usage: 0.8%
[INFO] 2025-04-07 15:36:34 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:36:34 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:37:07 - CPU usage: 1.4%
[INFO] 2025-04-07 15:37:07 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:37:08 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:37:41 - CPU usage: 1.2%
[INFO] 2025-04-07 15:37:41 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:37:41 - 🚫 Min containers reached. Cannot scale down.
[INFO] 2025-04-07 15:38:14 - CPU usage: 4.1%
[INFO] 2025-04-07 15:38:14 - ❄️  Low CPU detected - Triggering scale DOWN
[INFO] 2025-04-07 15:38:14 - 🚫 Min containers reached. Cannot scale down.
